43061,109415
100394,173813
147571,151976
207944,207946
179001,391697
198055,234089
84309,148221
95647,164236
10456,308766
43424,130445
82245,256513
36956,354618
74550,74552
161487,443571
42420,256011
33371,69413
161487,443571
28914,435234
278731,317254
278731,317254
278731,317254
253126,286521
22085,42805
9179,10584
10149,30877
124,243477
42761,58894
167906,288975
151034,335156
2797,15952
8469,16793
8469,16793
77227,218279
15708,44578
12346,98663
67747,105664
5384,110507
5384,110507
14435,59509
37960,50803
18479,52787
18479,52787
16109,16111
68641,140683
9100,11963
18722,32975
2137,31014
3833,4829
14981,48053
40257,87944
94213,110062
19323,86563
47403,196132
5346,11224
176776,293948
20297,23130
47403,196132
16710,20571
16710,20571
31173,38009
5138,75941
78242,154138
13905,44450
73937,98804
60866,242097
11212,92025
320365,345483
354352,354356
124119,281058
74012,162579
9169,110248
21584,43288
263151,263163
12060,12062
6213,100695
3236,38006
65060,125994
12060,12062
367144,410601
181409,385314
12060,12062
12060,12062
12060,12062
12060,12062
102864,224684
117816,296327
29159,44315
13837,15316
69474,378519
69474,378519
1806,4389
6213,100695
22383,51130
20338,202170
2849,3460
14662,27853
79772,174206
45104,48394
45104,48394
22753,47498
263151,263163
12526,33054
6988,11264
87702,162905
18871,29281
21742,46750
2797,15952
183955,221870
99505,126694
100388,102760
43424,130445
82245,256513
76908,97659
76908,97659
183955,221870
1602,316508
60469,178472
60469,178472
65390,180936
25990,31894
19912,103802
2797,15952
51246,107722
16595,207304
21742,46750
842,8815
3365,16253
18761,20716
219649,233695
219649,233695
132737,135088
2486,30398
2894,3679
132737,135088
263151,263163
53198,136177
210439,313239
147571,151976
19370,50246
60243,131944
141206,158496
80905,123297
202245,298418
93256,93274
202245,298418
1105,2511
42888,58675
179001,391697
1105,2511
3841,74788
401533,491421
18129,32753
210439,312402
128026,172062
73466,73477
176255,468259
8558,315381
176255,468259
9650,74550
76908,97659
146593,146661
5208,25930
19006,20353
46382,130396
13083,50229
22967,63725
169845,189478
26767,26769
26767,26769
314443,314450
314443,314450
314443,314450
44450,73912
44613,73937
242097,270387
110413,165873
12904,18493
367144,410601
181409,385314
11312,94655
5747,7083
367144,410601
181409,385314
1547,45292
9106,32902
14896,21659
23490,86953
144629,207697
5384,110507
2770,20182
842,8815
205959,277036
347707,429715
11312,94655
5747,7083
10180,85446
213828,455453
137144,186907
2935,8546
11153,49254
34448,50982
57365,274517
268845,496855
15054,89971
20761,37316
14896,21659
42687,161938
144629,207697
36892,48413
85046,119819
170680,354072
2721,172871
33373,102751
14896,21659
160798,233468
178077,195526
10149,30877
28328,52693
58392,387080
4390,30922
60469,178472
246337,301834
17709,22687
5197,22780
56536,75600
36240,42176
128,26513
16750,36684
22153,22154
22153,22154
9372,9382
4102,183325
68139,128205
5465,317640
13679,14299
24076,38185
49098,82214
68757,74320
4891,154368
6557,11352
12060,12062
53349,61601
5238,25749
11065,31591
3425,24448
38085,42565
121006,121475
38435,249827
10456,308766
10602,24662
99360,253776
60508,133283
144507,237774
138407,316720
9650,43881
76908,97659
1637,1640
176,131232
6092,109233
9650,43881
76908,97659
1637,1640
176,131232
6092,109233
107680,119170
42761,58894
11426,31915
31305,60344
110413,165873
288072,490377
146229,211795
4092,104191
193203,228571
21166,207188
245030,318229
22787,54074
32026,51830
5912,10634
31838,83592
4216,37145
25829,55491
109595,114378
9762,126438
119540,273430
35237,51400
41256,361696
5223,133273
5223,133273
29759,39537
73937,98804
8285,80361
31061,275568
191369,314745
16109,16111
113905,188421
63076,67221
97264,261804
32531,276029
32531,276029
21193,74639
49695,63247
367144,410601
36956,354618
218100,292127
4062,73891
1806,4389
10894,99122
79772,174206
2797,15952
94085,98742
94085,98742
16832,95730
6633,11593
4804,26284
14254,17479
20193,22379
69474,378519
118948,191846
7933,15292
2392,61308
79592,100920
74550,74552
75000,156489
64869,75969
30704,100579
64869,75969
30704,100579
74550,74552
68139,128205
5465,317640
41885,66520
55047,109596
197035,232842
126799,155064
18471,25988
79503,101861
88809,182037
17239,101389
13635,60236
118203,201878
62554,144469
98075,279387
60243,131944
3375,19319
17239,101389
111722,111726
53331,95958
31442,113592
213603,213604
8619,64259
111722,111726
111722,111726
111722,111726
111722,111726
111722,111726
179558,258340
3210,51116
4365,30627
3120,9869
70863,83615
7644,83556
34448,50982
57365,274517
268845,496855
73,42018
221215,230413
28895,61602
10390,19917
49682,72215
61337,129710
137144,186907
133087,296346
41783,66432
62212,283926
53535,65561
3954,106506
48933,98546
138889,138890
202245,298418
4624,214232
32514,107918
8469,16793
179558,258340
842,8815
26594,43658
31185,67407
14896,21659
42687,161938
33374,119112
43657,62080
79592,100920
149139,149143
69059,94571
77823,232310
77823,232310
77823,232310
90205,262847
90205,262847
34532,57289
24554,209225
62554,144469
211006,371910
39840,45922
401533,491421
1500,11152
32015,37761
76608,88760
6596,47694
48448,112055
165935,224059
117069,223212
60840,67537
218871,454021
1806,4389
10894,99122
10734,60559
46196,64131
38085,42565
48448,112055
21193,74639
48448,112055
36892,296324
5081,9526
12898,44502
5081,9526
12898,44502
35237,51400
41256,361696
208408,318767
88809,182037
94085,98742
61530,82959
56630,142980
57920,148142
422,170849
112813,112814
33371,69413
34496,52589
11516,35036
94085,98742
124476,511816
22153,22154
22153,22154
16109,16111
100388,102760
230731,255527
13248,29563
18946,21193
28531,28556
7557,33603
139413,146125
21403,89742
40009,325045
107680,119170
28914,435234
28914,435234
124476,511816
18129,32753
210439,312402
16109,16111
74550,74552
1637,1640
16595,207304
188409,288952
19043,59514
29195,53482
29759,39537
119540,273430
8334,12971
29759,39537
74550,74552
72969,169493
15919,53560
24373,147147
54908,122021
33492,65243
12517,65503
83854,83856
27504,60683
84915,143456
23350,50387
178203,230382
6688,18059
34594,82034
49682,72215
103425,272098
38435,249827
74447,134809
62992,116984
16644,21173
34869,37099
42761,58894
10180,85446
213828,455453
260781,364647
29759,39537
74550,74552
230731,255527
278308,423664
35237,51400
84016,164427
172861,174240
169977,174729
14280,110854
128544,278731
128544,278731
128544,278731
128544,278731
128544,278731
128544,278731
128544,278731
128544,278731
128544,278731
23350,50387
21262,40656
22512,26676
30582,47276
10894,99122
188388,210464
21823,48542
3114,29826
68164,90017
443,19197
19756,20550
18588,32953
8787,23338
94085,98742
94085,98742
20676,60967
84016,164427
80429,86199
12382,150444
14896,21659
160798,233468
42687,161938
180712,234292
57824,82730
335486,338843
55727,78359
214558,280574
2625,5338
2246,40924
26015,118232
2230,17348
22190,55057
45104,48394
36956,354618
94558,146062
25705,176603
18588,32953
8787,23338
45104,48394
5486,60593
34464,53577
52177,342582
8558,315381
93020,105517
42714,100259
62813,67412
45101,60937
13169,128999
118948,191846
85960,100001
37922,199497
37922,199497
5208,42732
4406,19471
14011,19088
87769,118077
46901,65002
5081,9526
138627,162879
138627,162879
34069,93746
84722,84724
62812,124033
36956,354618
168501,175869
172861,174240
48933,98546
3954,106506
349,37216
278308,423664
64191,222382
44613,73937
9650,43881
5384,110507
9650,43881
5384,110507
29759,39537
74550,74552
21513,93891
348108,372238
33175,57659
42687,161938
91765,131554
180712,234292
57824,82730
335486,338843
55727,78359
33175,57659
42687,161938
91765,131554
180712,234292
57824,82730
335486,338843
55727,78359
185693,287533
20888,20902
113217,327599
12886,250240
99811,272379
60840,67537
218871,454021
84112,97106
14896,21659
23490,86953
42687,161938
335486,338843
103425,272098
113217,327599
195023,195027
322297,337274
278731,317254
257413,413700
14896,21659
160798,233468
42687,161938
144629,207697
57824,82730
55727,78359
11773,48550
73067,77947
60316,62937
44613,73937
6988,78474
4442,24235
7834,29820
3841,74788
363229,463386
43424,130445
82245,256513
236319,287450
354352,354356
60840,67537
1637,1640
3456,9030
40389,44825
24556,72977
19097,74921
9650,43881
76908,97659
1637,1640
176,131232
5384,110507
2770,20182
6092,109233
1841,11532
3085,22627
141160,166105
43657,62080
79592,100920
210439,313239
40110,89049
141379,160702
40110,89049
141379,160702
227683,433612
367144,410601
21053,65534
2183,49996
27896,72864
256718,283859
189456,363039
124773,222735
159172,462347
89572,434497
83854,83856
132,2753
17611,17715
23901,54363
94879,105993
14245,54528
10546,64751
32428,118086
54424,85206
73937,98804
31061,275568
191369,314745
211006,371910
124,243477
124,243477
85664,241485
1164,7775
11915,13589
25624,33379
5457,15489
4005,44111
28879,102134
41256,361696
94800,103148
213603,213604
1994,61102
35590,96725
56979,146229
4355,23785
23490,86953
57472,68823
26567,138036
140741,273675
91816,116407
105089,282815
22085,42805
9179,10584
10149,30877
180712,234292
124,243477
20232,66653
38970,66574
24632,82995
263151,263163
38970,66574
24632,82995
4262,12500
135499,160294
42904,74490
33371,69413
42420,256011
34496,52589
22412,44291
1585,35191
7557,67901
54336,86735
40009,325045
28959,60856
14445,18504
37960,50803
227683,433612
74034,282543
74034,282543
39366,160441
39537,39538
10602,24662
99360,253776
60508,133283
178203,230382
144507,237774
138407,316720
13213,33791
19006,20353
94085,98742
9762,16457
132737,135088
187138,238935
183955,221870
278731,317254
314443,314450
278731,317254
314443,314450
69805,81384
84722,84724
62812,124033
12303,27620
11312,94655
5747,7083
141160,166105
172861,174240
4442,24235
7834,29820
65047,240416
47657,73184
29849,56270
33227,82610
34448,44778
60606,60607
7548,32686
42868,123096
38673,51162
57001,121673
41233,46638
94213,110062
3552,7580
3552,7580
74447,134809
4102,183325
33373,102751
62992,116984
446665,447929
94800,103148
3552,7580
3552,7580
23490,86953
42687,161938
16710,20571
14896,21659
42687,161938
335486,338843
160798,233468
29759,39537
14445,18504
94085,98742
124469,486164
162739,177148
278308,423664
29759,39537
74550,74552
213603,213604
38545,39526
10711,20730
1994,61102
35590,96725
56979,146229
4355,23785
34120,184680
46192,49529
52577,120769
118171,207523
67330,241630
259399,305527
28513,51175
12898,44502
278731,317254
314443,314450
2503,31195
10539,49330
11663,163301
298731,356027
259399,305527
544570,546176
33373,102751
187025,214465
153688,189151
267555,267559
75155,87113
73937,98804
46192,49529
207944,207946
8285,80361
31061,275568
191369,314745
139762,167426
139762,167426
29759,39537
74550,74552
128544,278731
128544,278731
128544,278731
9762,16457
79772,174206
35284,59771
79772,174206
35284,59771
169642,208408
139757,188198
188202,208523
141467,141471
19994,43938
183356,250924
116154,291163
4,6035
162229,275061
47669,249126
62554,144469
224970,304629
288072,490377
59586,60022
8624,17637
14038,82894
21544,47989
4216,37145
13636,144151
96688,96689
73661,73676
202245,298418
60243,131944
150707,161328
26564,78311
150707,161328
26564,78311
34069,93746
842,8815
84722,84724
151862,242226
179001,391697
599,24701
164133,173160
13343,338539
599,24701
164133,173160
13343,338539
15270,66281
279582,358797
48448,112055
94800,103148
34895,67572
79592,100920
43657,62080
42128,66766
107680,119170
31054,122558
61988,78836
85039,142163
66334,66338
43657,62080
79592,100920
2641,65360
1872,2683
18946,21193
77445,190019
21742,46750
21742,46750
22753,47498
31305,60344
44613,73937
288072,490377
15749,17934
118948,191846
32082,35642
153672,229998
142773,186966
12060,12062
85046,119819
169423,465191
98075,279387
35213,42560
8466,180100
12060,12062
12060,12062
6988,11264
34813,132051
87702,162905
198496,224867
401533,491421
62352,111230
6988,11264
62554,144469
18871,29281
3841,74788
211006,371910
39840,45922
401533,491421
68641,140683
9650,43881
1637,1640
29759,39537
176,131232
2770,20182
239451,240095
204468,356740
91927,215767
106045,299766
54182,112408
33371,69413
8162,100088
193203,228571
71069,476657
1776,14948
41073,112127
124945,124948
284931,364317
40110,89049
688,15749
11663,163301
298731,356027
40110,89049
31455,171028
335486,338843
69474,378519
55727,78359
9650,43881
76908,97659
1282,1637
5384,110507
2770,20182
6092,109233
239451,240095
1872,2683
8287,13998
18946,21193
77445,190019
354352,354356
5081,9526
45548,125857
5081,9526
45393,59578
181409,385314
33957,100071
33957,100071
31173,38009
31054,122558
2126,3951
13213,33791
1872,2683
15661,42039
92198,136950
37664,118500
56630,142980
137144,186907
36892,48413
94800,103148
5384,110507
239451,240095
5384,110507
239451,240095
32082,35642
142773,186966
55107,168754
6633,11593
30623,76457
45195,73766
46515,47075
16383,150998
26567,138036
91816,116407
141206,158496
157161,158802
27892,54044
109595,114378
9762,126438
8162,100088
97682,168784
22085,42805
9179,10584
10149,30877
180712,234292
124,243477
60316,62937
64869,75969
30704,100579
64869,75969
30704,100579
29759,39537
74550,74552
162739,177148
20353,36212
60316,62937
160798,233468
42687,161938
144629,207697
176,131232
213603,213604
34844,189897
22085,64287
14599,32239
7651,34204
91927,215767
21742,46750
16109,16111
42687,161938
112813,112814
55727,78359
94085,98742
31150,31152
113753,126223
8624,17637
52588,74313
24123,88684
3373,13472
55591,76293
28865,130442
13636,144151
96236,101649
202245,298418
141498,162722
4624,214232
230731,255527
230731,255527
1965,1978
74066,175864
5486,60593
19370,50246
60243,131944
76908,97659
190422,246920
2797,15952
23490,86953
144629,207697
55727,78359
33227,82610
203840,226879
34448,50982
57365,274517
268845,496855
67554,67555
10180,85446
33227,82610
68954,111610
34448,44778
60606,60607
1547,45292
9106,32902
69001,102612
118252,299546
1547,45292
9106,32902
69001,102612
155316,208375
128316,337448
64741,155318
155316,208375
128316,337448
64741,155318
155316,208375
128316,337448
64741,155318
13590,36516
14038,82894
167296,278798
55591,76293
22343,69314
118454,205328
68775,188036
60243,131944
141160,166105
188409,288952
200103,220085
23350,50387
73466,73477
78242,154138
14960,232272
33371,69413
413095,413096
84112,97106
413095,413096
84112,97106
103425,272098
42223,62861
53198,136177
109138,212232
12681,26230
55727,78359
185693,287533
53198,136177
109138,212232
12681,26230
55727,78359
47797,58633
263151,263163
28304,266568
48445,62000
354352,354356
59586,60022
58989,99443
74354,128808
15463,62494
67152,108939
104761,166117
76799,228369
10054,26713
27766,42371
14859,27964
45156,45157
8157,404155
39681,192636
23175,379748
138475,149247
4484,5437
38085,42565
91816,116407
25094,30012
7916,86421
8787,23338
161006,413095
226933,288773
66912,186715
17215,353654
17215,353654
17215,353654
188409,288952
38926,116233
38926,116233
38926,116233
38926,116233
38926,116233
38926,116233
51511,75966
89139,105230
2223,68284
163452,183408
90205,262847
1547,45292
9106,32902
69001,102612
10861,249214
10861,249214
17239,101389
17239,101389
71651,136931
187138,238935
183955,221870
260781,364647
28346,122368
1547,45292
9106,32902
69001,102612
54,135014
26093,41246
7933,15292
32813,32818
28513,51175
21742,46750
91623,159503
219649,233695
47797,58633
347707,429715
8558,315381
278731,317254
19752,22782
39024,340358
4102,183325
231176,357878
155316,208375
128316,337448
64741,155318
43657,62080
118252,299546
312402,317591
153672,229998
51246,107722
181730,181734
74497,74522
18936,350365
12060,12062
2525,100897
31442,113592
94213,110062
5582,47930
8680,40204
188388,210464
54,135014
38926,116233
38926,116233
13507,52414
5453,36843
13507,52414
5453,36843
38926,116233
7834,29820
26567,138036
91816,116407
35237,51400
41256,361696
17215,353654
127339,127346
17239,101389
17239,101389
1965,1978
55243,64882
12742,54178
136296,222855
241283,309494
160798,233468
23490,86953
42687,161938
33175,57659
57824,82730
55727,78359
20353,36212
54237,139208
80144,171238
79489,87493
183955,221870
142773,186966
3098,80447
139762,167426
8624,17637
35096,68020
53833,88999
68113,78426
13635,60236
230959,272473
13636,144151
192260,201171
202245,298418
94157,228971
141498,162722
98075,279387
60243,131944
3098,80447
139762,167426
6557,11352
113217,327599
13437,29680
14658,59813
29759,39537
366629,486552
35237,51400
260781,364647
82245,256513
183955,221870
153672,229998
227683,433612
179001,391697
1965,1978
55243,64882
12742,54178
136296,222855
241283,309494
78535,165352
55107,168754
41256,361696
55107,168754
41256,361696
15615,60709
94213,110062
43657,62080
118252,299546
312402,317591
9762,16457
239451,240095
64741,155318
8619,64259
443,19197
7933,15292
79592,100920
14960,232272
168522,334107
69805,81384
25301,174471
25301,174471
25301,174471
348108,372238
413095,413096
42155,127085
105089,282815
60840,67537
241283,309494
218871,454021
5223,133273
134939,348821
168522,334107
45104,48394
131606,194419
5081,9526
124773,222735
42155,127085
38581,63176
77701,84839
21166,207188
1015,2797
23490,86953
160798,233468
112813,112814
55727,78359
227683,433612
12681,26230
51493,155539
40110,89049
6213,100695
842,8815
5726,5728
14739,28957
153688,189151
146898,146900
78909,215320
19752,22782
38076,276443
68775,188036
200366,252628
174172,296511
168501,175869
46977,118922
28304,266568
48448,112055
36892,296324
94800,103148
12629,29093
73,23912
15127,32602
49230,360803
9650,43881
76908,97659
1282,1637
29759,39537
5384,110507
2770,20182
6092,109233
239451,240095
5726,5728
85046,119819
207944,207946
170680,354072
169423,465191
98075,279387
35213,42560
8466,180100
94085,98742
42155,127085
38581,63176
77701,84839
12209,67062
23051,122983
348108,372238
26443,50313
4146,21483
192722,272062
187138,238935
183955,221870
74013,241612
14930,24221
14372,42283
34069,93746
6854,19622
57455,144221
11462,163294
116154,291163
5456,17284
160798,233468
